series,episode,baker_name,first_name,technical,result,signature_bake,show_stopper,baker_age,baker_occupation,hometown
8,1,Julia Chernogorova,Julia,3,IN,Courgette and Lemon Cake,'Russian Doll' Cake,21,Aviation Broker,"Crawley, West Sussex"
8,2,Julia Chernogorova,Julia,4,IN,Middle Eastern Delight Sandwich Biscuits,'A British Baking' Game,21,Aviation Broker,"Crawley, West Sussex"
8,3,Julia Chernogorova,Julia,2,STAR BAKER,Earl Grey Dried Fruit Teacakes,'The Snail Under a Mushroom' Bread Sculpture,21,Aviation Broker,"Crawley, West Sussex"
8,4,Julia Chernogorova,Julia,9,IN,Pecan Salted Caramel Millionaire Shortbreads,Poppy Seed Caramel Cake,21,Aviation Broker,"Crawley, West Sussex"
8,5,Julia Chernogorova,Julia,3,IN,Orange & Treacle Steamed School Pudding,'Opulent Ornament' Trifle Terrine,21,Aviation Broker,"Crawley, West Sussex"
8,6,Julia Chernogorova,Julia,7,OUT,'Pies from the Tree' Decorative Pies,'Special Occasion' Pie,21,Aviation Broker,"Crawley, West Sussex"
8,7,Julia Chernogorova,Julia,NA,NA,NA,NA,21,Aviation Broker,"Crawley, West Sussex"
8,8,Julia Chernogorova,Julia,NA,NA,NA,NA,21,Aviation Broker,"Crawley, West Sussex"
8,9,Julia Chernogorova,Julia,NA,NA,NA,NA,21,Aviation Broker,"Crawley, West Sussex"
8,10,Julia Chernogorova,Julia,NA,NA,NA,NA,21,Aviation Broker,"Crawley, West Sussex"
8,1,Kate Lyon,Kate,1,IN,Moroccan Strawberry and Rose Cake,'Chocolate Terrarium' Cake,29,Health and safety inspector,Merseyside
8,2,Kate Lyon,Kate,8,IN,Coconut Seashells for a Titanic Afternoon Tea,'Jungle' Game,29,Health and safety inspector,Merseyside
8,3,Kate Lyon,Kate,10,IN,Blueberry Buns,'Kraken' Bread Sculpture,29,Health and safety inspector,Merseyside
8,4,Kate Lyon,Kate,6,STAR BAKER,Salted Bay Caramel Millionaire Shortbreads,Sticky Toffee Apple Caramel Cake,29,Health and safety inspector,Merseyside
8,5,Kate Lyon,Kate,8,IN,'Mr Darcy's Steamy Lake Scene' Steamed School Pudding,'My Great Great Nan's' Raspberry Trifle Terrine,29,Health and safety inspector,Merseyside
8,6,Kate Lyon,Kate,5,IN,'Vegetarian Pie Faces' Decorative Pies,Potato Curry Pie with Mango & Chilli Glaze,29,Health and safety inspector,Merseyside
8,7,Kate Lyon,Kate,6,IN,'Happy Hour' Cocktail Cannoli,'Flavour Fusion' Sfogliatelle,29,Health and safety inspector,Merseyside
8,8,Kate Lyon,Kate,2,IN,Burrito Bedfordshire Clangers,'Liver Building Turret' Savoy Cake,29,Health and safety inspector,Merseyside
8,9,Kate Lyon,Kate,4,IN,Bellini and Valencian Orange Choux Buns,'Rainbow' Meringue Centrepiece,29,Health and safety inspector,Merseyside
8,10,Kate Lyon,Kate,3,Runner-up,"Roman Spelt, Coconut Kala Chana and Flower Breads","White Chocolate, Yuzu and Lychee Entremet",29,Health and safety inspector,Merseyside
8,1,Liam Charles,Liam,8,IN,Apple and Almond Crumble Maple Loaf,'Stackin' Sunday' Cake,19,Student,North London
8,2,Liam Charles,Liam,7,IN,Coffee Malted Pecan Shorties,'Classroom Classics' Game,19,Student,North London
8,3,Liam Charles,Liam,5,IN,Jamaican Spiced Teacakes,'Kneadapolitan' Bread Sculpture,19,Student,North London
8,4,Liam Charles,Liam,3,IN,Salted Peanut Butter Millionaire Shortbreads,White Layered Ginger Caramel Cake,19,Student,North London
8,5,Liam Charles,Liam,2,IN,Cherries & Lemons that are 'Baked Well','Cheers Lads' Trifle Terrine,19,Student,North London
8,6,Liam Charles,Liam,4,STAR BAKER,'Standard FC' Decorative Pies,'Nan's Sunday Dinner' Pie,19,Student,North London
8,7,Liam Charles,Liam,2,IN,'Just Doing Me' Cannoli,'Morning Delivery' Sfogliatelle,19,Student,North London
8,8,Liam Charles,Liam,5,OUT,'Take Out' Bedfordshire Clangers,'Fort Wizardore' Savoy Cake,19,Student,North London
8,9,Liam Charles,Liam,NA,NA,NA,NA,19,Student,North London
8,10,Liam Charles,Liam,NA,NA,NA,NA,19,Student,North London
8,1,Peter Abatan,Peter,10,OUT,Coconut Cake,'Bread on a Breadboard' Cake,52,IT programme manager,"Southend, Essex"
8,2,Peter Abatan,Peter,NA,NA,NA,NA,52,IT programme manager,"Southend, Essex"
8,3,Peter Abatan,Peter,NA,NA,NA,NA,52,IT programme manager,"Southend, Essex"
8,4,Peter Abatan,Peter,NA,NA,NA,NA,52,IT programme manager,"Southend, Essex"
8,5,Peter Abatan,Peter,NA,NA,NA,NA,52,IT programme manager,"Southend, Essex"
8,6,Peter Abatan,Peter,NA,NA,NA,NA,52,IT programme manager,"Southend, Essex"
8,7,Peter Abatan,Peter,NA,NA,NA,NA,52,IT programme manager,"Southend, Essex"
8,8,Peter Abatan,Peter,NA,NA,NA,NA,52,IT programme manager,"Southend, Essex"
8,9,Peter Abatan,Peter,NA,NA,NA,NA,52,IT programme manager,"Southend, Essex"
8,10,Peter Abatan,Peter,NA,NA,NA,NA,52,IT programme manager,"Southend, Essex"
8,1,Sophie Faldo,Sophie,5,IN,Pineapple and Coconut Sandwich Cake,'Champagne Bottle and Bucket' Cake,33,Former army officer and trainee stuntwoman,"West Molesey, Surrey"
8,2,Sophie Faldo,Sophie,2,IN,Lemon Limoncino Sandwich Biscuits,'Snakes and Ladders' Game,33,Former army officer and trainee stuntwoman,"West Molesey, Surrey"
8,3,Sophie Faldo,Sophie,6,IN,Tagine Teacakes,'Picnic Basket' Bread Sculpture,33,Former army officer and trainee stuntwoman,"West Molesey, Surrey"
8,4,Sophie Faldo,Sophie,4,IN,Jaffa Millionaire Shortbreads,Bird's Nest Caramel Cake,33,Former army officer and trainee stuntwoman,"West Molesey, Surrey"
8,5,Sophie Faldo,Sophie,1,STAR BAKER,"Ginger, Fig and Honey Steamed School Pudding","Raspberry, Yuzu & White Chocolate Bûche Trifle Terrine",33,Former army officer and trainee stuntwoman,"West Molesey, Surrey"
8,6,Sophie Faldo,Sophie,2,IN,'The Four Seasons' Decorative Pies,Game Pie with Glazed Forest Fruits,33,Former army officer and trainee stuntwoman,"West Molesey, Surrey"
8,7,Sophie Faldo,Sophie,3,IN,'Classics with a Twist' Cannoli,'Classics' Sfogliatelle,33,Former army officer and trainee stuntwoman,"West Molesey, Surrey"
8,8,Sophie Faldo,Sophie,4,IN,Char Siu & Banana Praline Bedfordshire Clangers,Citrus with Green Apple Croquembouche Savoy Cake,33,Former army officer and trainee stuntwoman,"West Molesey, Surrey"
8,9,Sophie Faldo,Sophie,1,STAR BAKER,Strawberry & Rhubarb and Chestnut & Vanilla Choux Buns,'Tutu with Opera Filling' Meringue Centrepiece,33,Former army officer and trainee stuntwoman,"West Molesey, Surrey"
8,10,Sophie Faldo,Sophie,2,WINNER,"Spelt Boules, Mushroom Ciabatta and Orange Plaited Brioche",'Ode to the Honey Bee' Entremet,33,Former army officer and trainee stuntwoman,"West Molesey, Surrey"
8,1,Stacey Hart,Stacey,11,IN,Granny Smith Apple and Walnut Cake,'Black Evening Clutch Bag' Cake,42,Former school teacher,"Radlett, Hertfordshire"
8,2,Stacey Hart,Stacey,9,IN,Sparkly Chocolate and Marshmallow Fluff Cookies,'Get to School' Game,42,Former school teacher,"Radlett, Hertfordshire"
8,3,Stacey Hart,Stacey,1,IN,Cranberry and Cinnamon Teacakes,'Ascot Hat' Bread Sculpture,42,Former school teacher,"Radlett, Hertfordshire"
8,4,Stacey Hart,Stacey,1,IN,Rum Salted Caramel Millionaire Shortbreads,Chocolate and Coffee Caramel Cake,42,Former school teacher,"Radlett, Hertfordshire"
8,5,Stacey Hart,Stacey,4,IN,Bakewell Tart Steamed School Pudding,Tropical Trifle Terrine,42,Former school teacher,"Radlett, Hertfordshire"
8,6,Stacey Hart,Stacey,6,IN,'Love Theme' Decorative Pies,Indian Hand Raised Pie with Mango,42,Former school teacher,"Radlett, Hertfordshire"
8,7,Stacey Hart,Stacey,4,IN,My All Time Favourite Desserts,Pastry Surprise,42,Former school teacher,"Radlett, Hertfordshire"
8,8,Stacey Hart,Stacey,3,STAR BAKER,Camembert & Onion and Apple & Blueberry Bedfordshire Clangers,'Bright' Lemon & Orange Savoy Cake,42,Former school teacher,"Radlett, Hertfordshire"
8,9,Stacey Hart,Stacey,2,OUT,'Choux-nicorn and Choux-moji' Choux Buns,'Flamingos in Love' Meringue Centrepiece,42,Former school teacher,"Radlett, Hertfordshire"
8,10,Stacey Hart,Stacey,NA,NA,NA,NA,42,Former school teacher,"Radlett, Hertfordshire"
8,1,Steven Carter-Bailey,Steven,6,STAR BAKER,Bonfire Night Cake,'A Baker's Lunch' Cake,34,Marketer,"Watford, Hertfordshire"
8,2,Steven Carter-Bailey,Steven,6,STAR BAKER,Amarpressi Biscuits,'Check Bake' Game,34,Marketer,"Watford, Hertfordshire"
8,3,Steven Carter-Bailey,Steven,3,IN,Madras Cocktail Teacakes,'The Bag I Knead' Bread Sculpture,34,Marketer,"Watford, Hertfordshire"
8,4,Steven Carter-Bailey,Steven,7,IN,Orange Macadamia Nut Millionaire Shortbreads,Caramel Crown Cake,34,Marketer,"Watford, Hertfordshire"
8,5,Steven Carter-Bailey,Steven,5,IN,Lemon & Blackcurrant Drizzle Steamed School Pudding,'From Across the Jelly Pond' Trifle Terrine,34,Marketer,"Watford, Hertfordshire"
8,6,Steven Carter-Bailey,Steven,3,IN,'Fleetwood Mac' Decorative Pies,Christmas Pie,34,Marketer,"Watford, Hertfordshire"
8,7,Steven Carter-Bailey,Steven,1,STAR BAKER,Italian Style Cannoli,'Sicilian-style' Sfogliatelle,34,Marketer,"Watford, Hertfordshire"
8,8,Steven Carter-Bailey,Steven,1,IN,'Mediterranean Medley' Bedfordshire Clangers,Chestnut Rum Savoy Cake,34,Marketer,"Watford, Hertfordshire"
8,9,Steven Carter-Bailey,Steven,3,IN,Key Lime Cheesecake and Bakewell Tart Choux Buns,'Some Air Over the Rainbow' Meringue Centrepiece,34,Marketer,"Watford, Hertfordshire"
8,10,Steven Carter-Bailey,Steven,1,Runner-up,"Spelt & Rye, Toasted Garlic & Fontina and Sweet Chocolate Breads",'Yin Yang' Entremet,34,Marketer,"Watford, Hertfordshire"
8,1,Tom Hetherington,Tom,7,IN,Gilded Pear and Cardamom Cake,'Stack of Books' Cake,29,Architect,Edinburgh
8,2,Tom Hetherington,Tom,5,IN,Coffee and Amaretto Kisses,'Drain Pipes and Ladders' Game,29,Architect,Edinburgh
8,3,Tom Hetherington,Tom,4,IN,Orange and Cranberry Teacakes,'Pink & Yellow Rose Centrepiece' Bread Sculpture,29,Architect,Edinburgh
8,4,Tom Hetherington,Tom,5,OUT,Stem Ginger Caramel Shortbreads,Hummingbird Cake,29,Architect,Edinburgh
8,5,Tom Hetherington,Tom,NA,NA,NA,NA,29,Architect,Edinburgh
8,6,Tom Hetherington,Tom,NA,NA,NA,NA,29,Architect,Edinburgh
8,7,Tom Hetherington,Tom,NA,NA,NA,NA,29,Architect,Edinburgh
8,8,Tom Hetherington,Tom,NA,NA,NA,NA,29,Architect,Edinburgh
8,9,Tom Hetherington,Tom,NA,NA,NA,NA,29,Architect,Edinburgh
8,10,Tom Hetherington,Tom,NA,NA,NA,NA,29,Architect,Edinburgh
8,1,Yan Tsou,Yan,4,IN,Windfall Apple Crumble Cake,'Banana-ramen' Cake,46,Laboratory research scientist,North London
8,2,Yan Tsou,Yan,1,IN,'Mrs. Marian's PB 'n' B' Biscuits,'Adventures in Bakeland' Game,46,Laboratory research scientist,North London
8,3,Yan Tsou,Yan,8,IN,'Mrs P's' Masala Chai Spiced Teacakes,'Basil the Vegetarian Dragon with his Pumpkin Hoard' Bread Sculpture,46,Laboratory research scientist,North London
8,4,Yan Tsou,Yan,8,IN,'Lil' Red's Ginger and Nuts' Millionaire Shortbreads,Animals of the Rainforest Caramel Cake,46,Laboratory research scientist,North London
8,5,Yan Tsou,Yan,6,IN,Mango Fruit Hat Steamed School Pudding,'Heart of a Hero' Trifle Terrine,46,Laboratory research scientist,North London
8,6,Yan Tsou,Yan,1,IN,'πr2' Decorative Pies,Chequerboard Pie,46,Laboratory research scientist,North London
8,7,Yan Tsou,Yan,5,OUT,Cannoli Cocktails,Canadian-Style Sfogliatelle,46,Laboratory research scientist,North London
8,8,Yan Tsou,Yan,NA,NA,NA,NA,46,Laboratory research scientist,North London
8,9,Yan Tsou,Yan,NA,NA,NA,NA,46,Laboratory research scientist,North London
8,10,Yan Tsou,Yan,NA,NA,NA,NA,46,Laboratory research scientist,North London
9,1,Antony Amourdoux,Antony,12,IN,NA,NA,30,Banker,London
9,2,Antony Amourdoux,Antony,9,IN,NA,NA,30,Banker,London
9,3,Antony Amourdoux,Antony,8,OUT,NA,NA,30,Banker,London
9,4,Antony Amourdoux,Antony,NA,NA,NA,NA,30,Banker,London
9,5,Antony Amourdoux,Antony,NA,NA,NA,NA,30,Banker,London
9,6,Antony Amourdoux,Antony,NA,NA,NA,NA,30,Banker,London
9,7,Antony Amourdoux,Antony,NA,NA,NA,NA,30,Banker,London
9,8,Antony Amourdoux,Antony,NA,NA,NA,NA,30,Banker,London
9,9,Antony Amourdoux,Antony,NA,NA,NA,NA,30,Banker,London
9,10,Antony Amourdoux,Antony,NA,NA,NA,NA,30,Banker,London
9,1,Briony Williams,Briony,2,IN,NA,NA,33,Full-time parent,Bristol
9,2,Briony Williams,Briony,5,IN,NA,NA,33,Full-time parent,Bristol
9,3,Briony Williams,Briony,9,IN,NA,NA,33,Full-time parent,Bristol
9,4,Briony Williams,Briony,5,IN,NA,NA,33,Full-time parent,Bristol
9,5,Briony Williams,Briony,6,IN,NA,NA,33,Full-time parent,Bristol
9,6,Briony Williams,Briony,1,STAR BAKER,NA,NA,33,Full-time parent,Bristol
9,7,Briony Williams,Briony,5,IN,NA,NA,33,Full-time parent,Bristol
9,8,Briony Williams,Briony,1,IN,NA,NA,33,Full-time parent,Bristol
9,9,Briony Williams,Briony,3,OUT,NA,NA,33,Full-time parent,Bristol
9,10,Briony Williams,Briony,NA,NA,NA,NA,33,Full-time parent,Bristol
9,1,Dan Beasley-Harling,Dan,4,IN,NA,NA,36,Full-time parent,London
9,2,Dan Beasley-Harling,Dan,3,IN,NA,NA,36,Full-time parent,London
9,3,Dan Beasley-Harling,Dan,6,IN,NA,NA,36,Full-time parent,London
9,4,Dan Beasley-Harling,Dan,1,STAR BAKER,NA,NA,36,Full-time parent,London
9,5,Dan Beasley-Harling,Dan,2,IN,NA,NA,36,Full-time parent,London
9,6,Dan Beasley-Harling,Dan,6,OUT,NA,NA,36,Full-time parent,London
9,7,Dan Beasley-Harling,Dan,NA,NA,NA,NA,36,Full-time parent,London
9,8,Dan Beasley-Harling,Dan,NA,NA,NA,NA,36,Full-time parent,London
9,9,Dan Beasley-Harling,Dan,NA,NA,NA,NA,36,Full-time parent,London
9,10,Dan Beasley-Harling,Dan,NA,NA,NA,NA,36,Full-time parent,London
9,1,Imelda McCarron,Imelda,11,OUT,NA,NA,33,Countryside recreation officer,County Tyrone
9,2,Imelda McCarron,Imelda,NA,NA,NA,NA,33,Countryside recreation officer,County Tyrone
9,3,Imelda McCarron,Imelda,NA,NA,NA,NA,33,Countryside recreation officer,County Tyrone
9,4,Imelda McCarron,Imelda,NA,NA,NA,NA,33,Countryside recreation officer,County Tyrone
9,5,Imelda McCarron,Imelda,NA,NA,NA,NA,33,Countryside recreation officer,County Tyrone
9,6,Imelda McCarron,Imelda,NA,NA,NA,NA,33,Countryside recreation officer,County Tyrone
9,7,Imelda McCarron,Imelda,NA,NA,NA,NA,33,Countryside recreation officer,County Tyrone
9,8,Imelda McCarron,Imelda,NA,NA,NA,NA,33,Countryside recreation officer,County Tyrone
9,9,Imelda McCarron,Imelda,NA,NA,NA,NA,33,Countryside recreation officer,County Tyrone
9,10,Imelda McCarron,Imelda,NA,NA,NA,NA,33,Countryside recreation officer,County Tyrone
9,1,Jon Jenkins,Jon,5,IN,NA,NA,47,Blood courier,Newport
9,2,Jon Jenkins,Jon,1,IN,NA,NA,47,Blood courier,Newport
9,3,Jon Jenkins,Jon,2,IN,NA,NA,47,Blood courier,Newport
9,4,Jon Jenkins,Jon,3,IN,NA,NA,47,Blood courier,Newport
9,5,Jon Jenkins,Jon,7,IN,NA,NA,47,Blood courier,Newport
9,6,Jon Jenkins,Jon,2,IN,NA,NA,47,Blood courier,Newport
9,7,Jon Jenkins,Jon,4,OUT,NA,NA,47,Blood courier,Newport
9,8,Jon Jenkins,Jon,NA,NA,NA,NA,47,Blood courier,Newport
9,9,Jon Jenkins,Jon,NA,NA,NA,NA,47,Blood courier,Newport
9,10,Jon Jenkins,Jon,NA,NA,NA,NA,47,Blood courier,Newport
9,1,Karen Wright,Karen,6,IN,NA,NA,60,In-store sampling assistant,Wakefield
9,2,Karen Wright,Karen,11,IN,NA,NA,60,In-store sampling assistant,Wakefield
9,3,Karen Wright,Karen,5,IN,NA,NA,60,In-store sampling assistant,Wakefield
9,4,Karen Wright,Karen,7,IN,NA,NA,60,In-store sampling assistant,Wakefield
9,5,Karen Wright,Karen,9,OUT,NA,NA,60,In-store sampling assistant,Wakefield
9,6,Karen Wright,Karen,NA,NA,NA,NA,60,In-store sampling assistant,Wakefield
9,7,Karen Wright,Karen,NA,NA,NA,NA,60,In-store sampling assistant,Wakefield
9,8,Karen Wright,Karen,NA,NA,NA,NA,60,In-store sampling assistant,Wakefield
9,9,Karen Wright,Karen,NA,NA,NA,NA,60,In-store sampling assistant,Wakefield
9,10,Karen Wright,Karen,NA,NA,NA,NA,60,In-store sampling assistant,Wakefield
9,1,Kim-Joy Hewlett,Kim-Joy,10,IN,NA,NA,27,Mental health specialist,Leeds
9,2,Kim-Joy Hewlett,Kim-Joy,4,IN,NA,NA,27,Mental health specialist,Leeds
9,3,Kim-Joy Hewlett,Kim-Joy,10,IN,NA,NA,27,Mental health specialist,Leeds
9,4,Kim-Joy Hewlett,Kim-Joy,6,IN,NA,NA,27,Mental health specialist,Leeds
9,5,Kim-Joy Hewlett,Kim-Joy,4,STAR BAKER,NA,NA,27,Mental health specialist,Leeds
9,6,Kim-Joy Hewlett,Kim-Joy,5,IN,NA,NA,27,Mental health specialist,Leeds
9,7,Kim-Joy Hewlett,Kim-Joy,6,STAR BAKER,NA,NA,27,Mental health specialist,Leeds
9,8,Kim-Joy Hewlett,Kim-Joy,2,IN,NA,NA,27,Mental health specialist,Leeds
9,9,Kim-Joy Hewlett,Kim-Joy,2,IN,NA,NA,27,Mental health specialist,Leeds
9,10,Kim-Joy Hewlett,Kim-Joy,1,Runner-up,NA,NA,27,Mental health specialist,Leeds
9,1,Luke Thompson,Luke,8,IN,NA,NA,30,Civil servant/house and techno DJ,Sheffield
9,2,Luke Thompson,Luke,7,OUT,NA,NA,30,Civil servant/house and techno DJ,Sheffield
9,3,Luke Thompson,Luke,NA,NA,NA,NA,30,Civil servant/house and techno DJ,Sheffield
9,4,Luke Thompson,Luke,NA,NA,NA,NA,30,Civil servant/house and techno DJ,Sheffield
9,5,Luke Thompson,Luke,NA,NA,NA,NA,30,Civil servant/house and techno DJ,Sheffield
9,6,Luke Thompson,Luke,NA,NA,NA,NA,30,Civil servant/house and techno DJ,Sheffield
9,7,Luke Thompson,Luke,NA,NA,NA,NA,30,Civil servant/house and techno DJ,Sheffield
9,8,Luke Thompson,Luke,NA,NA,NA,NA,30,Civil servant/house and techno DJ,Sheffield
9,9,Luke Thompson,Luke,NA,NA,NA,NA,30,Civil servant/house and techno DJ,Sheffield
9,10,Luke Thompson,Luke,NA,NA,NA,NA,30,Civil servant/house and techno DJ,Sheffield
9,1,Manon Lagrave,Manon,3,STAR BAKER,NA,NA,26,Software project manager,London
9,2,Manon Lagrave,Manon,6,IN,NA,NA,26,Software project manager,London
9,3,Manon Lagrave,Manon,3,IN,NA,NA,26,Software project manager,London
9,4,Manon Lagrave,Manon,8,IN,NA,NA,26,Software project manager,London
9,5,Manon Lagrave,Manon,5,IN,NA,NA,26,Software project manager,London
9,6,Manon Lagrave,Manon,4,IN,NA,NA,26,Software project manager,London
9,7,Manon Lagrave,Manon,2,IN,NA,NA,26,Software project manager,London
9,8,Manon Lagrave,Manon,4,OUT,NA,NA,26,Software project manager,London
9,9,Manon Lagrave,Manon,NA,NA,NA,NA,26,Software project manager,London
9,10,Manon Lagrave,Manon,NA,NA,NA,NA,26,Software project manager,London
9,1,Rahul Mandal,Rahul,7,IN,NA,NA,30,Research scientist,Rotherham
9,2,Rahul Mandal,Rahul,2,STAR BAKER,NA,NA,30,Research scientist,Rotherham
9,3,Rahul Mandal,Rahul,4,STAR BAKER,NA,NA,30,Research scientist,Rotherham
9,4,Rahul Mandal,Rahul,4,IN,NA,NA,30,Research scientist,Rotherham
9,5,Rahul Mandal,Rahul,3,IN,NA,NA,30,Research scientist,Rotherham
9,6,Rahul Mandal,Rahul,3,IN,NA,NA,30,Research scientist,Rotherham
9,7,Rahul Mandal,Rahul,1,IN,NA,NA,30,Research scientist,Rotherham
9,8,Rahul Mandal,Rahul,5,IN,NA,NA,30,Research scientist,Rotherham
9,9,Rahul Mandal,Rahul,4,IN,NA,NA,30,Research scientist,Rotherham
9,10,Rahul Mandal,Rahul,2,WINNER,NA,NA,30,Research scientist,Rotherham
9,1,Ruby Bhogal,Ruby,1,IN,NA,NA,29,Project manager,London
9,2,Ruby Bhogal,Ruby,10,IN,NA,NA,29,Project manager,London
9,3,Ruby Bhogal,Ruby,7,IN,NA,NA,29,Project manager,London
9,4,Ruby Bhogal,Ruby,2,IN,NA,NA,29,Project manager,London
9,5,Ruby Bhogal,Ruby,1,IN,NA,NA,29,Project manager,London
9,6,Ruby Bhogal,Ruby,7,IN,NA,NA,29,Project manager,London
9,7,Ruby Bhogal,Ruby,3,IN,NA,NA,29,Project manager,London
9,8,Ruby Bhogal,Ruby,3,STAR BAKER,NA,NA,29,Project manager,London
9,9,Ruby Bhogal,Ruby,1,STAR BAKER,NA,NA,29,Project manager,London
9,10,Ruby Bhogal,Ruby,3,Runner-up,NA,NA,29,Project manager,London
9,1,Terry Hartill,Terry,9,IN,NA,NA,56,Retired air steward,West Midlands
9,2,Terry Hartill,Terry,8,IN,NA,NA,56,Retired air steward,West Midlands
9,3,Terry Hartill,Terry,1,IN,NA,NA,56,Retired air steward,West Midlands
9,4,Terry Hartill,Terry,NA,[a],NA,NA,56,Retired air steward,West Midlands
9,5,Terry Hartill,Terry,8,OUT,NA,NA,56,Retired air steward,West Midlands
9,6,Terry Hartill,Terry,NA,NA,NA,NA,56,Retired air steward,West Midlands
9,7,Terry Hartill,Terry,NA,NA,NA,NA,56,Retired air steward,West Midlands
9,8,Terry Hartill,Terry,NA,NA,NA,NA,56,Retired air steward,West Midlands
9,9,Terry Hartill,Terry,NA,NA,NA,NA,56,Retired air steward,West Midlands
9,10,Terry Hartill,Terry,NA,NA,NA,NA,56,Retired air steward,West Midlands
10,1,Alice Fevronia,Alice,5,IN,NA,NA,28,Geography teacher,Essex
10,2,Alice Fevronia,Alice,1,STAR BAKER,NA,NA,28,Geography teacher,Essex
10,3,Alice Fevronia,Alice,7,IN,NA,NA,28,Geography teacher,Essex
10,4,Alice Fevronia,Alice,8,IN,NA,NA,28,Geography teacher,Essex
10,5,Alice Fevronia,Alice,6,IN,NA,NA,28,Geography teacher,Essex
10,6,Alice Fevronia,Alice,1,IN,NA,NA,28,Geography teacher,Essex
10,7,Alice Fevronia,Alice,6,IN,NA,NA,28,Geography teacher,Essex
10,8,Alice Fevronia,Alice,3,IN,NA,NA,28,Geography teacher,Essex
10,9,Alice Fevronia,Alice,4,STAR BAKER,NA,NA,28,Geography teacher,Essex
10,10,Alice Fevronia,Alice,2,Runner-up,NA,NA,28,Geography teacher,Essex
10,1,Amelia LeBruin,Amelia,4,IN,NA,NA,24,Fashion designer,Halifax
10,2,Amelia LeBruin,Amelia,9,IN,NA,NA,24,Fashion designer,Halifax
10,3,Amelia LeBruin,Amelia,11,OUT,NA,NA,24,Fashion designer,Halifax
10,4,Amelia LeBruin,Amelia,NA,NA,NA,NA,24,Fashion designer,Halifax
10,5,Amelia LeBruin,Amelia,NA,NA,NA,NA,24,Fashion designer,Halifax
10,6,Amelia LeBruin,Amelia,NA,NA,NA,NA,24,Fashion designer,Halifax
10,7,Amelia LeBruin,Amelia,NA,NA,NA,NA,24,Fashion designer,Halifax
10,8,Amelia LeBruin,Amelia,NA,NA,NA,NA,24,Fashion designer,Halifax
10,9,Amelia LeBruin,Amelia,NA,NA,NA,NA,24,Fashion designer,Halifax
10,10,Amelia LeBruin,Amelia,NA,NA,NA,NA,24,Fashion designer,Halifax
10,1,Dan Chambers,Dan,9,OUT,NA,NA,32,Support worker,Rotherham
10,2,Dan Chambers,Dan,NA,NA,NA,NA,32,Support worker,Rotherham
10,3,Dan Chambers,Dan,NA,NA,NA,NA,32,Support worker,Rotherham
10,4,Dan Chambers,Dan,NA,NA,NA,NA,32,Support worker,Rotherham
10,5,Dan Chambers,Dan,NA,NA,NA,NA,32,Support worker,Rotherham
10,6,Dan Chambers,Dan,NA,NA,NA,NA,32,Support worker,Rotherham
10,7,Dan Chambers,Dan,NA,NA,NA,NA,32,Support worker,Rotherham
10,8,Dan Chambers,Dan,NA,NA,NA,NA,32,Support worker,Rotherham
10,9,Dan Chambers,Dan,NA,NA,NA,NA,32,Support worker,Rotherham
10,10,Dan Chambers,Dan,NA,NA,NA,NA,32,Support worker,Rotherham
10,1,David Atherton,David,10,IN,NA,NA,36,International health adviser,Whitby
10,2,David Atherton,David,2,IN,NA,NA,36,International health adviser,Whitby
10,3,David Atherton,David,2,IN,NA,NA,36,International health adviser,Whitby
10,4,David Atherton,David,2,IN,NA,NA,36,International health adviser,Whitby
10,5,David Atherton,David,9,IN,NA,NA,36,International health adviser,Whitby
10,6,David Atherton,David,2,IN,NA,NA,36,International health adviser,Whitby
10,7,David Atherton,David,2,IN,NA,NA,36,International health adviser,Whitby
10,8,David Atherton,David,1,IN,NA,NA,36,International health adviser,Whitby
10,9,David Atherton,David,2,IN,NA,NA,36,International health adviser,Whitby
10,10,David Atherton,David,1,WINNER,NA,NA,36,International health adviser,Whitby
10,1,Helena Garcia,Helena,12,IN,NA,NA,40,Online project manager,Leeds
10,2,Helena Garcia,Helena,12,IN,NA,NA,40,Online project manager,Leeds
10,3,Helena Garcia,Helena,8,IN,NA,NA,40,Online project manager,Leeds
10,4,Helena Garcia,Helena,9,IN,NA,NA,40,Online project manager,Leeds
10,5,Helena Garcia,Helena,1,OUT,NA,NA,40,Online project manager,Leeds
10,6,Helena Garcia,Helena,NA,NA,NA,NA,40,Online project manager,Leeds
10,7,Helena Garcia,Helena,NA,NA,NA,NA,40,Online project manager,Leeds
10,8,Helena Garcia,Helena,NA,NA,NA,NA,40,Online project manager,Leeds
10,9,Helena Garcia,Helena,NA,NA,NA,NA,40,Online project manager,Leeds
10,10,Helena Garcia,Helena,NA,NA,NA,NA,40,Online project manager,Leeds
10,1,Henry Bird,Henry,1,IN,NA,NA,20,Student,Durham
10,2,Henry Bird,Henry,6,IN,NA,NA,20,Student,Durham
10,3,Henry Bird,Henry,1,IN,NA,NA,20,Student,Durham
10,4,Henry Bird,Henry,3,IN,NA,NA,20,Student,Durham
10,5,Henry Bird,Henry,3,IN,NA,NA,20,Student,Durham
10,6,Henry Bird,Henry,4,IN,NA,NA,20,Student,Durham
10,7,Henry Bird,Henry,3,STAR BAKER,NA,NA,20,Student,Durham
10,8,Henry Bird,Henry,5,OUT,NA,NA,20,Student,Durham
10,9,Henry Bird,Henry,NA,NA,NA,NA,20,Student,Durham
10,10,Henry Bird,Henry,NA,NA,NA,NA,20,Student,Durham
